Customer ID,Name,Email,Phone Number,Address,City,State,Zip Code,Country,Date of Birth,Account Created,Last Login,Total Purchases,Total Spend,Customer Satisfaction,Preferred Contact Method,Subscription Status,Loyalty Program Member,Loyalty Points
a706cc2d-8e87-4d52-988b-f26bd957d67b,Brittany Boyer,owilliams@diaz-smith.info,(445)645-7905,"04228 Ryan Villages Suite 489
Lake Matthewville, AR 94638",New Michelle,Tennessee,92894,Djibouti,1945-04-22,2022-08-27,2023-08-06,10,7965,Neutral,Text,Cancelled,No,4389
01744b9c-ce36-48f5-bb22-ee52d9cf9f62,Dr. Jake Sanders,heather79@knight.net,122-869-9345,"PSC 2460, Box 1585
APO AP 46299",Harperton,Alaska,12412,Greece,1949-04-03,2018-08-19,2023-12-18,6,9296,Dissatisfied,Text,Cancelled,No,1718
b0718eaf-75d1-4835-93de-ff07a2a32156,Kari Torres,garzalouis@gmail.com,(671)820-7620x19324,"943 Evelyn Vista
West Walter, AK 36767",Moranchester,Alaska,76294,Paraguay,1944-04-07,2019-05-10,2024-02-19,4,9447,Satisfied,Email,Inactive,No,4933
69ea9c51-433d-4c48-b8e8-6d398b714d2f,Alexis Cox,cynthia45@hart-johnson.com,001-837-368-1851x7884,"0803 Haynes Avenue
Hendrixberg, IN 93402",Brownfort,Alabama,71903,British Indian Ocean Territory (Chagos Archipelago),1947-10-02,2016-03-15,2023-09-09,64,368,Satisfied,In-Person,Inactive,Yes,1227
10dbb4d2-2e33-4379-aad2-2c0574fa5ef4,Stanley Wolfe,rhodesmaria@rangel.com,001-320-908-7279x188,"Unit 4080 Box 1265
DPO AE 45587",Olsonport,Maine,31490,Tokelau,1949-08-25,2017-10-30,2023-10-18,86,1093,Very Dissatisfied,Phone,Inactive,No,3143
95808022-0fa2-4d08-aad6-3e1c41221c99,Sean Miller,jorge99@brown-franco.com,001-150-675-9548,"325 Sarah Way Apt. 350
Nancymouth, NH 94396",East Joanne,Kentucky,72632,Jamaica,1968-03-10,2019-03-23,2024-03-03,95,8864,Very Dissatisfied,Email,Active,No,177
ec94b88c-c389-4e95-a434-a68a278091de,Adrian Arias,wrightscott@gmail.com,590-502-3459,"28767 Bryan Islands
Hoffmanborough, WY 82433",Franklinport,Kansas,77765,Maldives,1979-01-02,2016-07-14,2024-05-03,47,4959,Very Satisfied,Phone,Active,Yes,3899
1d9a9110-ebb8-4d1b-b6c3-441bac099a5f,Linda Watkins,anna41@bell.com,+1-858-199-1355,"3921 Christina Isle Suite 278
Lake Yvonne, NM 05493",North Philipville,Virginia,20241,Burkina Faso,1944-10-14,2023-08-08,2024-01-31,26,3804,Satisfied,Email,Inactive,Yes,3007
9210e9c5-37e5-40ad-aa04-deef51a35999,Gregory Lewis,paul95@yahoo.com,073-609-5968x02536,"79879 Austin Island Apt. 481
Figueroastad, SD 26843",Mayerhaven,New York,89054,Svalbard & Jan Mayen Islands,1987-04-25,2016-05-23,2024-05-04,63,6677,Very Dissatisfied,Email,Active,No,646
59ac5d6b-af4f-43dc-b6c1-c6fc14f3aa01,Michael Chandler,xspencer@hotmail.com,(638)597-9487,"68727 Mills Road Suite 930
Daltonshire, NC 50108",North Claire,Alaska,25793,Thailand,1943-10-14,2023-03-06,2024-02-01,86,6643,Neutral,In-Person,Active,No,4861
1df0e347-05c6-4e45-a243-59f30d1dfae2,Sylvia Ramirez,cfarley@yahoo.com,+1-384-780-2357x26798,"096 Matthew Place Suite 124
Gwendolynshire, LA 86608",Elizabethbury,Oregon,53611,Peru,1956-12-17,2020-08-10,2023-12-17,84,7306,Neutral,Text,Cancelled,Yes,1384
5d59c79a-a492-44a3-8389-163d88c09b8d,James Padilla,amyhenry@mckinney.com,+1-010-846-2235x056,"35271 Brandon Hill
Christinestad, ND 56664",Roseborough,Nebraska,85914,Estonia,1970-02-16,2017-05-03,2024-06-13,35,2493,Satisfied,In-Person,Cancelled,Yes,2766
381b9442-bd0d-498b-b912-c6d5c2512e25,Brittney Wilson,wigginssarah@henson.com,+1-515-119-5397x515,"533 Brenda Course
Port Melissaport, ND 80279",Mooneyside,Mississippi,78742,Eritrea,1944-03-28,2018-09-15,2023-07-28,75,2527,Very Satisfied,Email,Active,Yes,1516
86674c5e-f3e6-4c16-b93c-41282f43bdd5,Charlotte Wade,ialvarez@yahoo.com,(113)349-8905x075,"311 Beth Vista Suite 821
Taraburgh, MO 22493",Amandafort,Hawaii,88719,China,1943-08-30,2017-02-10,2023-12-09,23,6225,Neutral,In-Person,Active,No,2906
1a8520b4-ac7b-4ca5-95fb-34afeba4ebcb,Anthony Turner,kathrynlawson@hotmail.com,051.491.5542x0699,"810 Matthew Port Apt. 904
New Robin, NJ 44627",Beltranfort,Massachusetts,61956,Turkmenistan,1982-07-27,2021-06-19,2024-05-19,90,4773,Neutral,Phone,Inactive,No,1005
67f46980-041e-43e7-abec-97dde361d4fb,Kimberly Quinn,michaellee@jennings.org,628-160-3195x823,"18910 Jeffrey Mall
Jordanburgh, NC 09254",Brianfort,New Jersey,88810,Palestinian Territory,1945-12-18,2022-02-18,2023-10-02,51,9372,Satisfied,Email,Cancelled,No,987
996dc19c-468a-48a5-bddf-3b725eeab9f4,Frank Glenn,qhaynes@lopez.com,001-520-523-2814,"0651 Hill Throughway Suite 031
Rebeccaport, DC 20472",Haleyfort,Kentucky,26757,Ireland,1983-05-01,2021-02-25,2024-02-16,65,5496,Neutral,Text,Inactive,Yes,4217
623ff14a-fbfd-4b75-99c1-234e4fac4fab,Nicholas Wood,msexton@hall-carrillo.info,732-448-6157x6615,"04338 Anne Lane
Hallstad, TN 20964",Smithburgh,Mississippi,60431,Iran,1966-02-15,2016-12-11,2024-06-26,65,7231,Dissatisfied,Email,Cancelled,Yes,4490
d007729a-6ee4-46fc-8045-8ec4ff422ec9,Lindsay Lutz,erin31@gmail.com,838.818.0951,"2826 John Point Suite 012
Davidmouth, UT 07091",Coleview,Hawaii,43074,Martinique,1965-05-06,2021-06-26,2023-09-09,24,1117,Satisfied,In-Person,Cancelled,Yes,811
9efb6425-4744-4f34-894f-d352afeaea31,Stephanie Garza,hebertjessica@carey.com,001-193-003-5623x99349,"90226 Hernandez Points
Brewerborough, AK 54719",Deannamouth,Illinois,90922,Maldives,1973-10-29,2022-08-17,2024-04-25,29,283,Satisfied,In-Person,Inactive,Yes,2885
9bb87e6d-5d51-45c9-9e0b-70776770f94e,James Sanders,hcook@hotmail.com,001-192-403-2778,"0820 Tiffany Well
North Ryan, NV 61734",Port Kimberly,Louisiana,33841,Tokelau,1959-01-03,2015-01-08,2024-07-10,49,659,Dissatisfied,In-Person,Active,No,1379
1255f9b6-80b5-455d-ba51-5b61421ea7ff,John Young,tinavalenzuela@powell.org,7212386842,"658 Thomas Village Suite 962
Port Matthewville, VT 83997",Hernandezfort,Minnesota,93262,Chile,2000-09-02,2019-11-03,2023-09-27,39,888,Satisfied,Phone,Active,Yes,2932
25de3874-b797-4a10-adfd-516f66b7648c,Judith Taylor,vdavis@powell-key.biz,375-587-5626x05584,"49413 Morrison Garden Suite 604
Port Kevin, ME 67388",Marcburgh,North Dakota,81960,Portugal,1987-12-29,2019-07-18,2024-02-12,60,3109,Satisfied,Email,Active,Yes,549
6aa67aca-2337-4d26-b446-0ebd093b16aa,Lori Bell,helenroberts@mack.com,+1-036-424-1583x81289,"Unit 0024 Box 3163
DPO AA 18343",Bullockchester,Alabama,12533,Gabon,1965-09-26,2015-09-05,2024-02-28,48,7954,Satisfied,In-Person,Inactive,No,4549
6a18d9e2-1f6e-4039-bedd-3fc883fd8ac6,Zachary Poole,wthomas@yahoo.com,001-744-758-3210x22489,"8748 Hansen Mission Suite 899
East Katelyn, OH 98017",North Gregory,Indiana,75502,China,1982-05-23,2024-05-11,2023-10-05,91,4407,Dissatisfied,Phone,Cancelled,Yes,3817
e7ae20a4-c41a-4304-b0cd-e73d9fd48413,Megan Whitaker,asmith@yahoo.com,+1-445-085-6687x946,"15474 Rodriguez Ville Apt. 239
Alexandrachester, ND 34812",Georgeview,Oregon,46330,Macao,1949-02-14,2018-07-07,2024-02-10,32,2391,Satisfied,Email,Inactive,Yes,3559
05b34359-5a0f-4381-8260-3122597e3634,Nancy Ellis,fschmidt@gmail.com,(326)975-9246,"USNS Medina
FPO AE 04571",South Tonyside,South Dakota,20626,Macedonia,1996-06-10,2014-08-19,2023-11-11,66,6153,Neutral,Email,Inactive,No,2892
2b6d4c7f-c7f1-454c-8f7a-6fafee5d1124,Adam Hartman,ryanmitchell@yahoo.com,005-413-2966x63461,"340 Lee Mews Apt. 751
North Frances, OK 35763",Jackmouth,Idaho,98850,Cape Verde,1994-12-24,2020-02-27,2023-12-09,44,4280,Very Dissatisfied,Phone,Cancelled,Yes,4431
456bcf38-1c3e-4fd7-b71f-337326f85dc1,Anthony Sanchez,davidtownsend@hurst-hunter.info,8212586239,"367 Martinez Glens Suite 152
Farrellville, GA 66612",Frymouth,Rhode Island,98170,Indonesia,1957-12-09,2016-05-05,2023-09-09,87,4041,Satisfied,Phone,Active,No,1905
817e7e60-d509-45fd-ae4e-b8f9178882fb,Krystal Turner,jlong@martinez.info,306-032-6313x739,"87402 Dorsey Forest
Michaelfort, MS 48132",East Yolanda,Iowa,95772,Uzbekistan,1988-04-10,2020-12-14,2023-11-28,82,6623,Satisfied,Phone,Inactive,Yes,3313
66378b98-be95-41ff-870c-b0c9692eacf5,Oscar Mcconnell,sergio21@hamilton.com,(180)728-3986,"84686 Walker Burgs Apt. 375
Josephberg, NE 95762",Lake Crystalberg,South Dakota,68446,Costa Rica,2002-04-24,2014-12-27,2023-10-02,10,7557,Satisfied,Email,Active,No,707
510668b1-2c32-485d-821f-3145c0422eea,Morgan Cowan,melinda21@simpson.com,718-866-9966x1129,"940 Linda Mall
Johnsonborough, OK 99673",North Julia,Nebraska,68574,Cambodia,1999-06-01,2015-04-19,2023-12-28,15,4229,Dissatisfied,Email,Active,No,791
244b474a-3c7b-4535-be58-aa033299c99b,John Macias,lwhitehead@hotmail.com,(422)834-7431x65519,"8941 April Canyon Suite 283
East Hectorbury, MI 96326",North Michaelside,Mississippi,06323,Oman,1957-01-09,2022-07-10,2024-05-07,16,4255,Very Dissatisfied,Email,Cancelled,Yes,3995
9660a193-8175-4e07-bac5-4efe543e3e76,Stephanie Cooper,robert49@burgess.com,001-645-985-7404,"058 Melendez Harbor Apt. 870
East Kimberlyhaven, CT 08258",East Stephaniebury,Rhode Island,02351,Jordan,1966-04-07,2016-05-15,2024-06-23,7,8193,Satisfied,Text,Inactive,Yes,4779
488df9aa-f54e-4951-97d2-6cc634807c1d,Kevin Allen,markroman@yahoo.com,001-675-072-4732,"PSC 4062, Box 1990
APO AP 73068",Millerberg,Rhode Island,36854,Libyan Arab Jamahiriya,1990-07-11,2014-12-22,2023-11-14,81,5607,Dissatisfied,Text,Active,No,3871
e7446024-5754-4ee8-9064-b71616d07273,Gina Galloway,dawsonpaul@hotmail.com,711.660.4258x760,"675 Amy Plains Apt. 409
Lake Aliciabury, OH 41272",New Eric,Rhode Island,98446,Christmas Island,1980-08-01,2019-05-18,2023-10-18,32,4630,Neutral,Text,Active,No,3317
ed1dd353-a97d-4611-ac6d-8a8c3529c0d0,Chad Deleon,vfischer@yahoo.com,(942)443-0199x3291,"9788 Desiree Locks Suite 931
East Laurenhaven, NC 93180",North Derrick,Wyoming,32454,Cameroon,1961-02-13,2018-10-27,2024-03-30,35,520,Very Satisfied,Phone,Active,No,1710
20ac9e90-36ed-425d-882b-4aaeb7eafcb7,Krista Lucero,mlane@lopez.com,611.397.6681,"2825 Alejandro Ridge
Fergusonland, NM 55381",West Johnnyborough,Massachusetts,14936,Denmark,1963-10-18,2014-12-31,2023-08-18,18,6440,Satisfied,In-Person,Inactive,No,4762
4daabc1e-e9d2-4f7d-817b-7e3d64cb29b5,Isaac Allen,anthonysilva@yahoo.com,(356)595-5303x0608,"062 Allison Crossing Suite 442
South Brianaburgh, MN 62247",New Frederickport,North Carolina,07258,Saint Barthelemy,1992-12-11,2018-01-27,2023-10-23,77,7784,Satisfied,Phone,Inactive,No,3754
339d68e4-aa46-4333-8417-2cafebad359e,Olivia Thompson,silvaanna@hotmail.com,(301)356-7342x28284,"86965 Estrada Flats Suite 127
New Jenniferton, KY 55385",North Douglasmouth,Minnesota,83883,Wallis and Futuna,1949-09-07,2024-02-29,2023-08-15,81,1747,Very Satisfied,Phone,Cancelled,No,4371
64407716-3f48-4008-a31d-3922c08ebfde,Adam Martinez,nealdebbie@johnson.com,(410)038-2195x4885,"73290 Kent Causeway Suite 716
Carolynfurt, AZ 70774",South Patriciabury,Nevada,72421,Poland,1997-03-15,2022-03-30,2023-12-08,9,4145,Satisfied,Email,Inactive,Yes,87
f5445dfa-6093-4633-8132-8da22900d3a5,Danielle Lin,albert46@gmail.com,282-356-0680x7200,"9130 Elaine Street
Combsview, RI 95715",Frenchborough,Oregon,76016,Zimbabwe,1954-03-17,2017-06-11,2023-08-10,75,3552,Very Satisfied,Email,Active,Yes,4610
3db3040b-56a7-4ff5-aa20-b5e4b769a1aa,Sara Greene,kathleen78@cummings.com,+1-736-159-5570,"028 Becker Mount
Frederickborough, GA 83945",East Megan,Oregon,70981,Slovakia (Slovak Republic),1971-08-22,2017-08-02,2024-06-23,10,5479,Satisfied,Email,Cancelled,Yes,3118
b807db17-29f5-42cf-9917-e2c83357b1a5,Travis Cooper,hdawson@hotmail.com,010-108-5963x824,"577 Patterson Light
North Markmouth, IA 59308",East Stacyfurt,Alabama,38003,Nepal,1943-11-29,2019-02-08,2024-06-18,17,1066,Satisfied,Phone,Active,Yes,356
1c14e9df-87d8-4bfc-b4c6-fbb933a52a51,Adrienne Bush,jennifer30@hotmail.com,+1-470-780-8682x936,"Unit 5590 Box 5878
DPO AA 07163",Hartborough,Arkansas,34259,Monaco,1952-06-06,2015-04-12,2023-11-06,33,6525,Satisfied,Phone,Cancelled,No,2426
68c7a8cd-0b78-4e90-bd17-de21432f6e1a,Heidi Thompson,gonzalesrobin@lamb-flores.info,497.362.8747,"603 Gonzalez Falls Apt. 397
Gregoryport, WA 81201",Jameshaven,North Dakota,72761,Norfolk Island,1980-04-13,2022-12-21,2024-01-15,65,3256,Very Dissatisfied,Text,Active,Yes,1536
f79312f1-744b-4459-9990-92a55896531f,Ebony Forbes,kim68@robinson.org,001-285-705-9486,"937 Jenkins Meadows Suite 277
Annfort, ND 87070",South Maxwellside,Florida,13891,Colombia,1950-09-06,2023-09-20,2024-04-01,100,5111,Very Dissatisfied,Phone,Cancelled,No,1038
8bf62512-1499-489a-b830-fb838597d401,Heather Thompson,gfreeman@fritz.com,(481)419-8070x5123,"USNS Christensen
FPO AE 25929",East Brittany,Michigan,64592,Congo,1984-03-18,2023-06-15,2024-04-14,78,5157,Neutral,Text,Cancelled,Yes,3928
81c789bb-4361-472c-9f68-b9ba1717f973,Glen Parker,jessicajackson@gonzalez.com,104.705.2621x347,"0047 Andrea Vista
Brownmouth, ME 82248",Gomezport,Mississippi,15775,Mozambique,1967-01-04,2023-02-06,2023-10-09,25,6164,Dissatisfied,Phone,Inactive,Yes,1961
ef812203-ad53-44ae-acb7-ab5f7c17f9d3,Adam Jacobs,mmiller@yahoo.com,(447)280-8967x7560,"5196 Diaz Burgs Suite 828
Maryton, DC 61447",East Cassandraburgh,Connecticut,91330,Thailand,1957-06-13,2015-10-21,2023-09-06,41,6094,Dissatisfied,Text,Cancelled,No,1563
8b6f6e9a-03e0-4fe9-858f-24a47a36f2cc,Carl Martinez,christy71@moreno.com,331-587-2918x23182,"612 Steve Club Apt. 415
Caitlynbury, KY 80058",North Rachelfort,Louisiana,52011,Switzerland,1977-12-15,2020-02-02,2024-01-11,62,8868,Very Dissatisfied,Email,Cancelled,No,2975
967bedba-fcb6-4568-ab86-38cefe7b4529,William Calderon,hardinlaura@watson.biz,(684)491-0075x31973,"USNV Williams
FPO AE 44319",Port Robinfort,Kansas,25333,Czech Republic,1976-06-20,2019-08-22,2023-12-07,98,6382,Very Dissatisfied,Phone,Active,Yes,2594
cf7e7449-2dd8-4afd-a923-f492ab54ba1c,Jon Austin,terrimoore@reeves.com,(188)118-1520x2511,"6480 Jordan Springs
Dunnville, WA 90616",Wattsshire,South Carolina,05800,French Polynesia,1996-02-23,2016-11-24,2024-03-15,51,509,Very Dissatisfied,In-Person,Cancelled,Yes,4738
1ad08945-f441-45e3-8c38-7f50649b4705,Diane Jones,rossscott@gmail.com,860-517-2579,"504 Peterson Canyon Suite 866
Laurieville, ME 26301",Christiantown,Texas,69756,Egypt,1985-12-10,2018-03-09,2023-11-28,71,2880,Very Dissatisfied,Phone,Cancelled,Yes,4426
4c3b2878-88ef-48d2-9a59-c78936e7df59,Holly Rodriguez,christopherbrown@hotmail.com,(661)799-7090x3035,"PSC 5103, Box 1251
APO AP 71084",Hatfieldland,Minnesota,08404,Aruba,1971-08-20,2019-02-05,2023-09-06,56,4292,Very Satisfied,Text,Inactive,No,1689
8c6690e3-69d2-4de6-86eb-19cd688a31d9,Thomas Solomon MD,dylan72@gmail.com,(959)864-2187x4427,"0317 Chandler Overpass
North Wendymouth, PA 50017",Katherineville,Michigan,79874,Qatar,1946-10-02,2023-11-04,2024-06-21,6,5860,Very Satisfied,Text,Cancelled,Yes,4649
959755f4-c5e7-4f8c-92b1-1447671f4941,Ryan Grimes,harveytara@yahoo.com,(807)144-0462x6678,"095 Phillips Lodge
New Kristiestad, KY 25574",New Charlesfort,New Hampshire,85072,Dominican Republic,1984-08-04,2023-03-01,2023-11-13,48,7095,Dissatisfied,Text,Inactive,No,853
04ea74ff-a777-4f10-b691-94b7a531167d,John Reeves,williamjohnson@mcbride.org,001-608-240-9547x5781,"302 Danny Forges Apt. 458
Port Kimberlymouth, LA 83258",North Gregchester,Virginia,10242,Niger,1996-03-02,2015-07-20,2023-11-26,79,1045,Very Satisfied,Email,Cancelled,Yes,4631
f3a3f7b9-41ce-4069-813f-3d83d54d085b,Rachel Perry,silvaheather@gmail.com,156-829-3591x19126,"12510 Richardson Mountain
West Anthony, SD 54986",Lake Steven,Wyoming,94764,Cape Verde,1990-11-05,2021-05-28,2023-09-25,25,2897,Very Satisfied,Text,Cancelled,No,2293
4a38e35d-8f02-4bdc-ad50-e92864051f16,Jeffrey Andrews,latoyabennett@yahoo.com,972.373.8094x73948,"62513 Angela River
Walkerfort, SC 85999",East Kristine,Missouri,02388,Italy,1965-02-03,2016-07-16,2024-03-02,76,7461,Dissatisfied,In-Person,Active,Yes,852
853f7423-7841-4c8f-9b7a-c2031e916ea2,Aaron Johnson,franciscohill@gmail.com,435-103-8865,"069 Chavez Park Apt. 537
Lake Brittany, CA 46853",Burtonside,Connecticut,73460,Tajikistan,1944-11-11,2017-06-24,2024-07-12,59,9506,Neutral,Phone,Inactive,No,3766
69bcfc23-7db4-44d9-92ad-637869829bae,Jeffrey Boyd,zmoore@aguirre.com,347-563-7921,"85139 Melissa Parkways
Pagebury, GA 24585",New Priscillamouth,Nevada,59823,Puerto Rico,1996-07-07,2022-01-18,2023-12-09,79,1620,Dissatisfied,In-Person,Cancelled,No,1015
cfaf92bb-9399-4b1c-bc24-f3ff7310f179,Paula Miller,rjohnson@yahoo.com,250.467.9526x270,"98785 Pittman River
New Andrew, WA 61840",East Joseside,Utah,39497,Grenada,1998-09-10,2024-03-20,2023-09-19,54,7630,Very Dissatisfied,Text,Active,No,4264
f0cab317-4f92-4b03-9e89-4e98499334af,Angel Odonnell,kdoyle@rivera.com,001-717-162-0127x1528,"5772 Rivera Landing Suite 386
Ericmouth, WI 79994",Josephside,Tennessee,62529,British Indian Ocean Territory (Chagos Archipelago),1957-02-08,2018-07-23,2023-08-01,5,9417,Neutral,Text,Cancelled,No,3415
4ad136cd-aff8-48cf-b389-0bd017f6613b,Brian Campos,monicalittle@hall.org,3308830012,"3226 Patricia Trail Apt. 588
West Michelle, NM 46365",Lake Ronald,Tennessee,99290,Brazil,1986-09-02,2020-02-24,2024-03-02,29,4655,Very Dissatisfied,In-Person,Cancelled,Yes,1642
acc5ced3-d3df-497b-9fc6-8a4f9d22e5c6,Peter Crosby,ghinton@turner-young.org,(338)246-2906x6021,"78944 Amanda Lodge Suite 585
West Aaron, NV 20722",South Elizabethchester,New Mexico,63533,Gambia,1946-03-09,2023-02-19,2023-10-09,42,4398,Very Satisfied,Email,Cancelled,No,2783
230b6b47-6e00-44ea-b4e5-32feab46fce1,Sierra Watson,hburns@lewis-carroll.com,831.290.7972,"479 Keith Ville
Brooksville, NJ 71994",Port Heather,Ohio,61219,Liberia,1996-12-19,2016-05-22,2023-12-03,15,2096,Satisfied,In-Person,Inactive,Yes,647
929bd15a-5278-41fc-bad7-3c3008720a0a,James Bennett,diane30@hotmail.com,+1-349-415-7291,"USNS Robbins
FPO AA 95205",South Mary,Kansas,33274,Korea,1957-08-10,2015-12-25,2024-06-03,71,5482,Very Dissatisfied,Email,Active,No,2101
6541b2d5-c2f4-4bff-adb0-90669e5a2485,Joseph Kelly,kylieconley@friedman.org,219-254-5523,"13539 Cole Inlet
Lake Tammy, SC 03539",West Jaime,Idaho,32705,Slovakia (Slovak Republic),1950-11-15,2023-07-10,2024-05-11,30,1185,Very Dissatisfied,Text,Cancelled,No,4601
7f629db5-2ad9-4bbf-91a1-1e9c4c386c57,Melanie Yates,wendy85@bennett.com,001-810-356-7467x9934,"03476 Calvin Path
Loweryside, FL 80424",Terriview,Montana,79492,Haiti,1960-07-16,2019-09-10,2023-08-28,14,613,Very Satisfied,Phone,Cancelled,Yes,233
897c04bf-dc25-46f5-b2b5-c5cca3aee2a3,Austin Woods,christine79@yahoo.com,+1-368-738-0279x7018,"4806 Tara Crescent
Fergusonfurt, AK 86038",East Amanda,Arkansas,28170,Faroe Islands,1979-05-29,2017-08-08,2023-08-25,46,754,Neutral,Text,Inactive,Yes,3656
38f42499-faa7-4618-a3f0-785e4aa1a69b,Alex Holt,tyler39@parrish.com,(139)477-1041,"8891 Petersen Village
South Monica, FL 03441",North Philliphaven,Arkansas,43296,Albania,1955-01-10,2015-09-24,2023-10-22,100,1918,Satisfied,Phone,Cancelled,Yes,1935
bd32621c-3db7-4e19-b751-acf8fe2f6132,Richard Mckinney,christopher03@gmail.com,027-827-4099,"PSC 2275, Box 3678
APO AP 19516",Morganland,Idaho,06251,Vanuatu,1977-11-09,2022-03-25,2024-07-15,65,4657,Very Dissatisfied,In-Person,Active,Yes,3036
f6851a23-5770-498a-9dab-545ddfcaea8b,Susan Mora,mknight@jones-fry.com,736.516.1971x74183,"Unit 2141 Box 9242
DPO AA 33902",Lake Sheila,Vermont,91122,Tuvalu,1948-11-07,2015-12-07,2024-03-10,92,2776,Satisfied,In-Person,Active,Yes,4340
0e8172fe-1d55-4834-888f-14e748c20e2f,Brian Thompson,villajoyce@gmail.com,(420)211-0111x2042,"7832 Beth Villages
Holderfurt, WV 52454",Dianeborough,Virginia,79982,Brunei Darussalam,1981-11-18,2015-12-26,2024-02-19,32,3413,Dissatisfied,Email,Cancelled,No,1596
11bf1450-f1eb-4943-b2cd-324c41c306b5,Tonya Smith,joel43@james-avila.com,001-474-541-9695x093,"5815 Melissa Drive Suite 265
Kleinhaven, AK 09943",Robertsonbury,Arizona,06113,Kuwait,1957-02-10,2016-08-29,2024-07-24,66,5936,Satisfied,Text,Cancelled,No,2626
5aca7369-e119-4a63-9aab-743dd208c8cf,Linda Chapman,kristin54@hughes.com,2135502749,"USNS Ferguson
FPO AP 87056",South Louis,Nebraska,71600,Korea,1994-11-27,2021-01-12,2023-11-05,13,3099,Very Satisfied,Phone,Active,No,4986
85e4e739-4f8e-4463-bee2-700f23bf5589,Brian Durham,patrickbennett@hill.com,001-451-499-7556x5797,"899 Cole Track
Garciaport, MN 89292",Josestad,Kentucky,23004,Cocos (Keeling) Islands,1943-12-10,2021-06-18,2024-06-27,77,7499,Neutral,Email,Inactive,Yes,1426
dca061cc-ee1d-4339-9d26-c8e4e412ff1e,Joseph Wood,david32@yahoo.com,001-366-947-3370x571,"63374 Bright Track
Gambletown, NE 86959",Port Garymouth,Nevada,43749,Norway,1966-12-19,2017-12-11,2023-09-22,70,2728,Very Dissatisfied,Text,Cancelled,No,3549
78b8ddcd-7eca-4d1c-a90f-87d6bb61acbd,Megan Roberts,kjohnston@keith.com,(004)313-8620,"0061 David Ridge
Stephanieport, RI 98395",Port Matthew,Oregon,54612,Nicaragua,1994-04-01,2023-08-13,2023-10-02,86,1992,Dissatisfied,Text,Inactive,No,3200
3a06a009-8767-41bb-be55-11bd79a4e5d0,Sandra Decker,yvettewilliams@yahoo.com,+1-535-353-6416x68755,"62830 Julia Walk Apt. 386
Meganborough, OR 15557",Yolandaburgh,Alabama,86976,Anguilla,1974-11-06,2016-11-07,2024-05-15,99,7884,Very Dissatisfied,Phone,Cancelled,No,315
f2e7bbd1-bbaf-4f93-9362-894f6a2ebaeb,Sandra Carr DVM,millerroger@rose.com,551-046-0382x71269,"9755 Bentley Spurs Suite 032
Garciaborough, ND 56782",New Richardshire,Oklahoma,49965,Greece,1945-04-12,2017-12-22,2023-10-06,16,2194,Very Dissatisfied,Text,Active,No,1642
c6be5f1c-f977-46cc-abbb-c01782c22c5b,Alan Moore,nicolemckay@nelson-george.com,4927988262,"8181 William Glen Apt. 085
Lake Sheila, OH 23392",East Vickieshire,Illinois,78036,Ghana,1955-06-19,2021-01-06,2023-11-17,70,3403,Neutral,Email,Cancelled,Yes,1618
d9386a94-4b8a-4838-aa3b-938276ad36b2,Lori Jacobs,reidmichelle@wilson.com,285.903.7380,"USNV Willis
FPO AA 91775",Port David,West Virginia,28495,Honduras,1963-08-23,2021-06-14,2023-10-13,71,6114,Very Dissatisfied,Email,Inactive,No,2905
8058e5bf-9115-4a8e-a6bb-45da3b0dace9,Sandra Cohen,john44@gmail.com,001-498-205-1103x4369,"209 Hammond Isle Apt. 794
Smithfurt, MN 42723",New Thomas,Washington,37252,Liberia,1974-08-30,2021-09-28,2024-05-17,57,8425,Very Dissatisfied,In-Person,Active,Yes,778
30918d36-699a-436d-8a2c-e332622d88b8,Emily Smith,phillip85@gmail.com,(123)275-1157,"8348 Jacobs Pike Suite 407
Joshuaview, SD 20153",Jordanbury,Virginia,99374,New Caledonia,1943-08-11,2018-12-26,2023-08-17,52,3320,Neutral,Email,Inactive,No,2370
8928d052-ad23-4766-81ee-d2e51021e4a2,Virginia Mclaughlin,robertshelton@hotmail.com,(707)611-2125,"827 Cooke Villages
East Sarah, AK 05169",Deanhaven,Alaska,19794,Guatemala,1995-04-19,2022-01-15,2024-01-30,54,7658,Dissatisfied,Text,Inactive,No,1511
3284d18b-70f7-40bd-9be2-826491131d76,Sheri Smith,shahkevin@barron.com,001-282-536-1689x00668,"397 Meza Keys
Lake Carolfort, OR 76263",Mitchellland,Wyoming,07057,Sierra Leone,1981-07-15,2015-06-08,2023-09-29,16,3834,Dissatisfied,Email,Cancelled,No,4223
da54c4e3-8c7d-4433-9eff-75425bb4627c,Brian Williams,cday@ward-mcclain.biz,+1-673-599-3272x80691,"1001 Lambert Views
Jessicastad, NV 36227",South Emilybury,North Carolina,68687,Guadeloupe,1997-05-22,2017-07-25,2023-08-07,59,7413,Very Satisfied,Text,Inactive,Yes,4512
a3a52803-3454-4a5e-abfe-55f623bd859e,Debra Smith,rburton@hotmail.com,103-233-3714x9775,"06641 Jackson Loop Suite 016
New Kennethburgh, ME 72533",Elizabethfort,Connecticut,09725,Belgium,2000-04-03,2015-03-07,2024-06-17,81,6122,Neutral,Phone,Active,No,2217
